,Fechamento baixa,Data baixa,Fechamento alta,Data alta,ticker
28,42.74433898925781,2006-11-17,61.8203239440918,2006-12-04,AMER3.SA
29,56.9630126953125,2006-12-11,64.02819061279297,2007-01-02,AMER3.SA
30,56.83053970336914,2007-01-19,65.35291290283203,2007-01-04,AMER3.SA
31,55.064247131347656,2007-01-29,62.173583984375,2007-02-05,AMER3.SA
32,56.51260757446289,2007-03-05,65.35291290283203,2007-02-26,AMER3.SA
33,59.17971420288086,2007-03-28,63.40998840332031,2007-03-21,AMER3.SA
34,62.261898040771484,2007-04-02,64.9996566772461,2007-04-13,AMER3.SA
35,61.99695587158203,2007-04-24,73.47787475585938,2007-05-09,AMER3.SA
36,67.82572937011719,2007-05-23,73.11578369140625,2007-06-01,AMER3.SA
37,67.9140396118164,2007-06-12,73.75164794921875,2007-06-15,AMER3.SA
38,70.91674041748047,2007-06-29,78.60012817382812,2007-07-13,AMER3.SA
39,69.7686538696289,2007-07-31,78.7767562866211,2007-07-23,AMER3.SA
40,60.40728759765625,2007-08-20,71.53495025634766,2007-08-10,AMER3.SA
41,63.5689582824707,2007-09-10,73.03630065917969,2007-09-21,AMER3.SA
42,70.70478820800781,2007-09-24,80.54305267333984,2007-10-10,AMER3.SA
43,76.74552154541016,2007-10-18,82.91871643066406,2007-11-01,AMER3.SA
44,65.79448699951172,2007-11-27,78.42350006103516,2007-11-07,AMER3.SA
45,61.37874984741211,2007-12-19,74.05191802978516,2007-12-07,AMER3.SA
46,60.76054763793945,2008-01-15,67.46363830566406,2008-01-03,AMER3.SA
47,53.86316680908203,2008-02-07,59.53297424316406,2008-02-11,AMER3.SA
48,58.685150146484375,2008-02-15,67.03089141845703,2008-02-22,AMER3.SA
49,54.154605865478516,2008-03-24,68.62055969238281,2008-03-05,AMER3.SA
50,48.944034576416016,2008-04-15,56.9630126953125,2008-04-03,AMER3.SA
51,44.02490234375,2008-04-29,57.775508880615234,2008-05-05,AMER3.SA
52,55.108402252197266,2008-05-09,62.200077056884766,2008-05-30,AMER3.SA
53,51.12540817260742,2008-06-20,62.261898040771484,2008-06-03,AMER3.SA
54,47.248390197753906,2008-07-07,52.23817443847656,2008-06-25,AMER3.SA
55,50.51603698730469,2008-07-24,52.98884963989258,2008-07-16,AMER3.SA
56,48.352325439453125,2008-08-25,54.88761520385742,2008-08-11,AMER3.SA
57,43.53916931152344,2008-09-15,51.35502624511719,2008-08-29,AMER3.SA
58,28.243057250976562,2008-10-06,44.15737533569336,2008-09-19,AMER3.SA
59,18.369468688964844,2008-10-27,27.200942993164062,2008-10-14,AMER3.SA
60,22.520261764526367,2008-10-28,27.174448013305664,2008-11-04,AMER3.SA
61,18.139848709106445,2008-12-04,22.961835861206055,2008-11-18,AMER3.SA
62,19.340930938720703,2008-12-23,24.90475845336914,2008-12-12,AMER3.SA
63,20.568504333496094,2009-01-14,22.378957748413086,2009-01-21,AMER3.SA
64,19.385086059570312,2009-02-10,22.069856643676758,2009-01-28,AMER3.SA
65,17.38917350769043,2009-03-09,19.694189071655273,2009-03-11,AMER3.SA
66,18.8110408782959,2009-03-27,21.813743591308594,2009-03-23,AMER3.SA
67,20.118099212646484,2009-04-03,28.61397933959961,2009-04-24,AMER3.SA
68,27.598358154296875,2009-04-27,34.49574279785156,2009-05-18,AMER3.SA
69,30.11532974243164,2009-05-21,36.62412643432617,2009-06-01,AMER3.SA
70,31.881624221801758,2009-06-23,34.168975830078125,2009-06-12,AMER3.SA
71,31.704994201660156,2009-07-10,34.00117874145508,2009-07-21,AMER3.SA
72,34.17780685424805,2009-07-22,44.069061279296875,2009-08-10,AMER3.SA
73,40.72193145751953,2009-08-17,44.21919631958008,2009-08-21,AMER3.SA
74,41.7905387878418,2009-09-02,43.94541931152344,2009-09-17,AMER3.SA
75,42.8326530456543,2009-10-02,49.2354736328125,2009-10-14,AMER3.SA
76,43.49501419067383,2009-10-28,48.57311248779297,2009-10-19,AMER3.SA
77,41.97600173950195,2009-11-19,44.59894943237305,2009-11-30,AMER3.SA
78,39.30006408691406,2009-12-21,45.879512786865234,2009-12-01,AMER3.SA
79,38.31977081298828,2009-12-23,41.075191497802734,2010-01-04,AMER3.SA
80,31.793310165405273,2010-02-05,38.41691589355469,2010-01-15,AMER3.SA
81,30.821847915649414,2010-02-08,35.06095504760742,2010-02-19,AMER3.SA
82,33.29465866088867,2010-03-22,36.09423828125,2010-03-11,AMER3.SA
83,32.30553436279297,2010-03-26,34.47807693481445,2010-04-08,AMER3.SA
84,32.13773727416992,2010-04-19,33.88636779785156,2010-04-30,AMER3.SA
85,25.346332550048828,2010-05-18,32.23488235473633,2010-05-07,AMER3.SA
86,25.2138614654541,2010-06-08,29.965194702148438,2010-06-18,AMER3.SA
87,25.222692489624023,2010-07-05,30.11532974243164,2010-06-23,AMER3.SA
88,25.337501525878906,2010-07-19,29.850385665893555,2010-07-30,AMER3.SA
89,25.505298614501953,2010-08-18,29.14386749267578,2010-08-05,AMER3.SA
90,24.55150032043457,2010-08-30,25.999862670898438,2010-09-14,AMER3.SA
91,26.061681747436523,2010-09-15,28.675798416137695,2010-09-22,AMER3.SA
92,25.867389678955078,2010-10-19,27.88979721069336,2010-10-06,AMER3.SA
93,27.041976928710938,2010-10-28,29.011394500732422,2010-11-05,AMER3.SA
94,26.935998916625977,2010-11-30,30.46858787536621,2010-12-03,AMER3.SA
95,27.192110061645508,2010-12-27,30.46858787536621,2010-12-13,AMER3.SA
96,26.724042892456055,2011-01-26,30.238969802856445,2011-01-10,AMER3.SA
97,22.46727180480957,2011-02-09,25.876220703125,2011-01-27,AMER3.SA
98,21.999204635620117,2011-02-25,23.8184871673584,2011-02-18,AMER3.SA
99,19.58489418029785,2011-03-28,23.05014991760254,2011-03-16,AMER3.SA
100,19.290048599243164,2011-04-14,20.46049690246582,2011-04-04,AMER3.SA
101,18.896921157836914,2011-05-03,21.577335357666016,2011-05-17,AMER3.SA
102,19.030942916870117,2011-06-01,20.889362335205078,2011-05-19,AMER3.SA
103,17.422693252563477,2011-06-29,19.736785888671875,2011-06-09,AMER3.SA
104,13.285921096801758,2011-07-18,17.020631790161133,2011-06-30,AMER3.SA
105,10.989699363708496,2011-08-08,14.429564476013184,2011-07-22,AMER3.SA
106,11.829562187194824,2011-08-25,14.340216636657715,2011-08-31,AMER3.SA
107,13.625439643859863,2011-09-09,15.832313537597656,2011-09-13,AMER3.SA
108,11.909975051879883,2011-10-04,14.965646743774414,2011-09-23,AMER3.SA
109,11.347087860107422,2011-11-07,13.830938339233398,2011-10-28,AMER3.SA
110,8.666672706604004,2011-11-25,11.56152057647705,2011-11-08,AMER3.SA
111,7.85361385345459,2011-12-19,9.363580703735352,2011-12-05,AMER3.SA
112,7.898287773132324,2011-12-21,8.514782905578613,2012-01-03,AMER3.SA
113,8.032307624816895,2012-01-13,9.712035179138184,2012-02-01,AMER3.SA
114,9.247429847717285,2012-02-10,10.471485137939453,2012-02-15,AMER3.SA
115,8.094850540161133,2012-03-20,9.82818603515625,2012-02-29,AMER3.SA
116,6.995881080627441,2012-04-11,8.068046569824219,2012-03-23,AMER3.SA
117,6.933338165283203,2012-04-13,7.496224880218506,2012-04-27,AMER3.SA
118,5.360827922821045,2012-05-24,7.049489974975586,2012-05-07,AMER3.SA
119,4.512031078338623,2012-06-05,5.619935035705566,2012-06-14,AMER3.SA
120,4.940896987915039,2012-06-26,6.307908058166504,2012-07-05,AMER3.SA
121,5.208938121795654,2012-07-11,6.29897403717041,2012-07-30,AMER3.SA
122,5.718216896057129,2012-08-15,6.843990802764893,2012-08-06,AMER3.SA
123,6.540211200714111,2012-08-27,7.192444801330566,2012-09-03,AMER3.SA
124,7.746397018432617,2012-09-12,10.730591773986816,2012-10-02,AMER3.SA
125,9.372515678405762,2012-10-18,11.079046249389648,2012-10-03,AMER3.SA
126,8.684541702270508,2012-11-05,10.542963027954102,2012-11-16,AMER3.SA
127,10.60550594329834,2012-11-26,15.054993629455566,2012-12-10,AMER3.SA
128,13.875612258911133,2013-01-04,16.9759578704834,2012-12-12,AMER3.SA
129,13.437810897827148,2013-01-08,15.054993629455566,2013-01-17,AMER3.SA
130,11.838497161865234,2013-02-18,13.956024169921875,2013-01-30,AMER3.SA
131,11.927844047546387,2013-02-21,15.233689308166504,2013-03-13,AMER3.SA
132,11.901040077209473,2013-04-04,14.867364883422852,2013-03-18,AMER3.SA
133,11.177328109741211,2013-04-25,13.178704261779785,2013-04-09,AMER3.SA
134,9.19382095336914,2013-05-17,11.177328109741211,2013-04-26,AMER3.SA
135,7.871482849121094,2013-06-07,10.971829414367676,2013-05-24,AMER3.SA
136,5.664608955383301,2013-07-01,7.612377166748047,2013-06-11,AMER3.SA
137,6.0309319496154785,2013-07-02,10.408942222595215,2013-07-22,AMER3.SA
138,9.470796585083008,2013-07-31,13.268051147460938,2013-08-13,AMER3.SA
139,10.909285545349121,2013-08-21,13.22337818145752,2013-08-14,AMER3.SA
140,13.134031295776367,2013-09-24,14.375955581665039,2013-09-12,AMER3.SA
141,12.660490989685059,2013-09-30,15.0996675491333,2013-10-15,AMER3.SA
142,13.696917533874512,2013-11-05,15.796575546264648,2013-10-22,AMER3.SA
143,11.534716606140137,2013-11-08,14.063241004943848,2013-11-18,AMER3.SA
144,11.624064445495605,2013-12-04,14.822691917419434,2013-12-13,AMER3.SA
145,12.061864852905273,2014-01-02,13.982828140258789,2013-12-27,AMER3.SA
146,13.482483863830566,2014-01-16,21.890050888061523,2014-01-28,AMER3.SA
147,19.35259246826172,2014-02-18,20.862558364868164,2014-02-24,AMER3.SA
148,20.558778762817383,2014-02-27,22.51548194885254,2014-03-21,AMER3.SA
149,22.774587631225586,2014-03-24,26.089366912841797,2014-04-09,AMER3.SA
150,21.979398727416992,2014-04-29,23.945035934448242,2014-05-07,AMER3.SA
151,22.604827880859375,2014-05-22,24.498987197875977,2014-05-13,AMER3.SA
152,23.04262924194336,2014-05-29,31.864948272705078,2014-06-11,AMER3.SA
153,26.381975173950195,2014-06-27,30.117733001708984,2014-07-11,AMER3.SA
154,29.73160743713379,2014-07-15,35.31111145019531,2014-07-29,AMER3.SA
155,33.177772521972656,2014-08-22,36.57566833496094,2014-08-13,AMER3.SA
156,34.94429397583008,2014-09-01,39.182010650634766,2014-09-12,AMER3.SA
157,30.590736389160156,2014-10-06,38.32288360595703,2014-09-18,AMER3.SA
158,27.154224395751953,2014-10-22,31.372638702392578,2014-10-08,AMER3.SA
159,27.887861251831055,2014-11-17,32.72407531738281,2014-11-07,AMER3.SA
160,24.76990509033203,2014-12-09,27.994047164916992,2014-12-02,AMER3.SA
161,20.46461296081543,2015-01-05,24.171411514282227,2014-12-11,AMER3.SA
162,19.07456398010254,2015-01-19,22.163562774658203,2015-01-26,AMER3.SA
163,18.862194061279297,2015-02-12,22.23113441467285,2015-02-02,AMER3.SA
164,18.823583602905273,2015-03-11,20.46461296081543,2015-03-04,AMER3.SA
165,15.821462631225586,2015-03-27,20.56114387512207,2015-04-01,AMER3.SA
166,20.36808204650879,2015-04-07,27.02873420715332,2015-04-22,AMER3.SA
167,23.939735412597656,2015-05-07,27.607921600341797,2015-04-28,AMER3.SA
168,21.87396812438965,2015-06-09,26.449546813964844,2015-05-21,AMER3.SA
169,19.692363739013672,2015-06-30,23.360549926757812,2015-06-16,AMER3.SA
170,18.11890411376953,2015-07-22,21.449230194091797,2015-07-08,AMER3.SA
171,15.56082820892334,2015-08-12,18.003068923950195,2015-07-24,AMER3.SA
172,13.41783618927002,2015-08-21,16.246200561523438,2015-08-28,AMER3.SA
173,14.045289039611816,2015-09-11,17.279083251953125,2015-09-17,AMER3.SA
174,13.77500057220459,2015-10-01,18.1092529296875,2015-10-07,AMER3.SA
175,14.074248313903809,2015-10-30,16.81573486328125,2015-10-19,AMER3.SA
176,13.755695343017578,2015-11-12,14.576210021972656,2015-11-26,AMER3.SA
177,13.379222869873047,2015-12-18,15.744237899780273,2015-12-03,AMER3.SA
178,13.012405395507812,2016-01-18,14.701701164245605,2015-12-30,AMER3.SA
179,11.834724426269531,2016-02-10,13.51436710357666,2016-01-27,AMER3.SA
180,10.280571937561035,2016-02-17,11.718887329101562,2016-03-03,AMER3.SA
181,11.873336791992188,2016-03-07,15.638052940368652,2016-03-21,AMER3.SA
182,11.699581146240234,2016-04-04,14.692048072814941,2016-03-29,AMER3.SA
183,10.618431091308594,2016-05-09,13.755695343017578,2016-04-27,AMER3.SA
184,9.131851196289062,2016-05-13,10.743922233581543,2016-05-20,AMER3.SA
185,8.620235443115234,2016-06-07,9.450404167175293,2016-06-21,AMER3.SA
186,8.793992042541504,2016-06-27,11.786458969116211,2016-07-11,AMER3.SA
187,12.066398620605469,2016-07-26,13.6108980178833,2016-07-20,AMER3.SA
188,12.645586013793945,2016-08-08,15.83111572265625,2016-08-19,AMER3.SA
189,15.493256568908691,2016-09-14,16.37169075012207,2016-08-29,AMER3.SA
190,15.107131958007812,2016-09-29,16.410303115844727,2016-10-05,AMER3.SA
191,14.991293907165527,2016-10-13,16.8833065032959,2016-10-21,AMER3.SA
192,10.618431091308594,2016-11-21,15.136091232299805,2016-10-31,AMER3.SA
193,9.460057258605957,2016-12-05,10.936984062194824,2016-11-30,AMER3.SA
194,9.653119087219238,2016-12-22,10.898371696472168,2016-12-16,AMER3.SA
195,10.280571937561035,2017-01-10,11.844376564025879,2017-01-24,AMER3.SA
196,11.58374309539795,2017-01-31,13.224773406982422,2017-02-08,AMER3.SA
197,11.043168067932129,2017-03-10,12.693852424621582,2017-02-21,AMER3.SA
198,11.477559089660645,2017-03-17,12.206910133361816,2017-03-31,AMER3.SA
199,11.66328239440918,2017-04-11,13.758720397949219,2017-04-25,AMER3.SA
200,12.760421752929688,2017-05-15,15.02388858795166,2017-05-10,AMER3.SA
201,11.534789085388184,2017-05-18,13.145902633666992,2017-05-26,AMER3.SA
202,11.19872760772705,2017-06-28,13.165671348571777,2017-06-13,AMER3.SA
203,11.159191131591797,2017-07-07,12.602275848388672,2017-07-14,AMER3.SA
204,12.404593467712402,2017-07-20,13.541269302368164,2017-08-02,AMER3.SA
205,12.65169620513916,2017-08-10,18.849050521850586,2017-08-24,AMER3.SA
206,18.226350784301758,2017-09-01,21.072982788085938,2017-09-15,AMER3.SA
207,19.27406883239746,2017-09-26,25.372581481933594,2017-10-04,AMER3.SA
208,19.017080307006836,2017-10-17,23.623090744018555,2017-10-12,AMER3.SA
209,17.534460067749023,2017-11-10,21.992206573486328,2017-11-02,AMER3.SA
210,15.775083541870117,2017-12-05,18.078088760375977,2017-11-28,AMER3.SA
211,16.704193115234375,2017-12-14,20.262483596801758,2017-12-28,AMER3.SA
212,18.344959259033203,2018-01-12,20.14387321472168,2018-01-24,AMER3.SA
213,19.965959548950195,2018-01-30,22.93120002746582,2018-02-19,AMER3.SA
214,22.338151931762695,2018-03-08,24.690576553344727,2018-03-07,AMER3.SA
215,23.563785552978516,2018-03-13,27.675586700439453,2018-03-21,AMER3.SA
216,24.226022720336914,2018-04-11,31.619356155395508,2018-04-23,AMER3.SA
217,26.90462303161621,2018-05-09,30.1861572265625,2018-04-25,AMER3.SA
218,22.733516693115234,2018-06-07,27.58662986755371,2018-06-04,AMER3.SA
219,24.057992935180664,2018-06-08,27.468019485473633,2018-06-20,AMER3.SA
220,26.410417556762695,2018-07-11,30.423376083374023,2018-07-20,AMER3.SA
221,26.98369789123535,2018-08-10,32.07402801513672,2018-08-06,AMER3.SA
222,25.253971099853516,2018-08-30,29.75125503540039,2018-08-14,AMER3.SA
223,23.72193145751953,2018-09-14,28.56515884399414,2018-09-21,AMER3.SA
224,27.092422485351562,2018-09-25,32.459510803222656,2018-10-08,AMER3.SA
225,31.115266799926758,2018-11-07,34.98984909057617,2018-10-22,AMER3.SA
226,30.364072799682617,2018-11-08,38.844661712646484,2018-11-28,AMER3.SA
227,36.14629364013672,2018-12-17,39.43770980834961,2018-12-05,AMER3.SA
228,37.559722900390625,2018-12-26,47.35490417480469,2019-01-16,AMER3.SA
229,43.480323791503906,2019-01-22,49.42068862915039,2019-01-31,AMER3.SA
230,43.747196197509766,2019-02-21,48.738685607910156,2019-03-01,AMER3.SA
231,40.712764739990234,2019-03-25,49.8951301574707,2019-03-11,AMER3.SA
232,35.167762756347656,2019-04-16,41.730831146240234,2019-03-29,AMER3.SA
233,35.73115921020508,2019-05-09,38.68651580810547,2019-04-23,AMER3.SA
234,30.07743263244629,2019-05-24,34.19911575317383,2019-05-21,AMER3.SA
235,29.632646560668945,2019-06-05,34.149696350097656,2019-06-21,AMER3.SA
236,31.471094131469727,2019-07-02,39.06211471557617,2019-07-11,AMER3.SA
237,34.61425018310547,2019-07-23,37.905670166015625,2019-08-02,AMER3.SA
238,34.9404296875,2019-08-07,43.816383361816406,2019-08-13,AMER3.SA
239,41.33000183105469,2019-08-27,47.06999969482422,2019-09-04,AMER3.SA
240,43.40999984741211,2019-09-17,49.349998474121094,2019-09-24,AMER3.SA
241,47.66999816894531,2019-10-08,56.130001068115234,2019-10-16,AMER3.SA
242,50.540000915527344,2019-11-04,54.2599983215332,2019-11-06,AMER3.SA
243,53.41999816894531,2019-11-26,61.40999984741211,2019-12-06,AMER3.SA
244,62.400001525878906,2019-12-27,66.54000091552734,2019-12-16,AMER3.SA
245,64.58999633789062,2020-01-08,76.55999755859375,2020-01-21,AMER3.SA
246,65.7699966430664,2020-02-10,75.44000244140625,2020-01-29,AMER3.SA
247,42.855106353759766,2020-03-12,72.9533462524414,2020-02-19,AMER3.SA
248,45.18722152709961,2020-03-23,59.79782485961914,2020-03-25,AMER3.SA
249,44.948028564453125,2020-04-03,75.4947509765625,2020-04-22,AMER3.SA
250,73.003173828125,2020-04-30,91.84945678710938,2020-05-19,AMER3.SA
251,84.86307525634766,2020-05-22,95.07853698730469,2020-05-26,AMER3.SA
252,99.13482666015625,2020-06-12,111.64253234863281,2020-07-01,AMER3.SA
253,107.56631469726562,2020-07-02,125.12694549560547,2020-07-22,AMER3.SA
254,119.31999969482422,2020-07-31,126.0,2020-08-03,AMER3.SA
255,108.45999908447266,2020-08-17,122.0,2020-08-13,AMER3.SA
256,91.4000015258789,2020-09-23,102.80000305175781,2020-09-09,AMER3.SA
257,87.01000213623047,2020-10-05,95.61000061035156,2020-10-14,AMER3.SA
258,75.23999786376953,2020-10-30,90.19999694824219,2020-10-20,AMER3.SA
259,69.76000213623047,2020-12-01,76.61000061035156,2020-11-27,AMER3.SA
260,68.5,2020-12-02,84.02999877929688,2020-12-07,AMER3.SA
261,67.30999755859375,2021-01-07,82.1500015258789,2021-01-18,AMER3.SA
262,80.62000274658203,2021-01-19,90.38999938964844,2021-02-03,AMER3.SA
263,74.68000030517578,2021-03-04,89.66999816894531,2021-02-22,AMER3.SA
264,60.43000030517578,2021-03-24,71.48999786376953,2021-03-05,AMER3.SA
265,59.290000915527344,2021-03-26,68.9800033569336,2021-04-13,AMER3.SA
266,59.75,2021-05-10,68.33000183105469,2021-04-29,AMER3.SA
267,56.0,2021-05-21,60.0099983215332,2021-05-13,AMER3.SA
268,63.54999923706055,2021-06-02,72.2699966430664,2021-06-15,AMER3.SA
269,64.37999725341797,2021-07-06,70.37000274658203,2021-06-24,AMER3.SA
270,47.790000915527344,2021-08-04,68.0,2021-07-16,AMER3.SA
271,39.20000076293945,2021-08-23,47.650001525878906,2021-08-05,AMER3.SA
272,37.7599983215332,2021-09-16,44.150001525878906,2021-09-06,AMER3.SA
273,29.3700008392334,2021-10-04,36.810001373291016,2021-09-21,AMER3.SA
274,29.700000762939453,2021-10-29,39.779998779296875,2021-10-20,AMER3.SA
275,31.219999313354492,2021-11-01,37.400001525878906,2021-11-12,AMER3.SA
276,26.670000076293945,2021-12-14,32.47999954223633,2021-11-25,AMER3.SA
277,28.6200008392334,2022-01-05,31.899999618530273,2021-12-27,AMER3.SA
278,27.139999389648438,2022-01-10,35.1067008972168,2022-01-25,AMER3.SA
279,31.09000015258789,2022-02-01,35.86000061035156,2022-02-15,AMER3.SA
280,23.850000381469727,2022-03-14,33.720001220703125,2022-02-18,AMER3.SA
281,23.25,2022-03-15,34.650001525878906,2022-03-29,AMER3.SA
282,25.020000457763672,2022-04-27,31.309999465942383,2022-04-05,AMER3.SA
283,20.860000610351562,2022-05-09,25.209999084472656,2022-04-28,AMER3.SA
284,16.690000534057617,2022-06-08,24.06999969482422,2022-05-23,AMER3.SA
285,13.300000190734863,2022-06-14,17.030000686645508,2022-06-09,AMER3.SA
286,12.539999961853027,2022-07-04,16.93000030517578,2022-07-21,AMER3.SA
287,13.279999732971191,2022-08-11,15.930000305175781,2022-07-22,AMER3.SA
288,12.960000038146973,2022-08-12,18.790000915527344,2022-08-25,AMER3.SA
289,14.640000343322754,2022-09-06,17.530000686645508,2022-09-23,AMER3.SA
290,15.869999885559082,2022-09-29,21.100000381469727,2022-10-07,AMER3.SA
291,13.8100004196167,2022-10-26,17.610000610351562,2022-10-18,AMER3.SA
0,1.0815839767456055,2000-01-03,1.0815839767456055,2000-01-03,VIIA3.SA
1,1.0815839767456055,2000-01-24,1.0815839767456055,2000-01-24,VIIA3.SA
2,1.0815839767456055,2000-02-14,1.0815839767456055,2000-02-14,VIIA3.SA
3,1.0815839767456055,2000-03-06,1.0815839767456055,2000-03-06,VIIA3.SA
4,1.075145959854126,2000-03-30,1.2232199907302856,2000-04-14,VIIA3.SA
5,1.2232199907302856,2000-04-17,1.2232199907302856,2000-04-17,VIIA3.SA
6,1.0056159496307373,2000-05-12,1.287600040435791,2000-05-24,VIIA3.SA
7,1.287600040435791,2000-05-29,2.1889209747314453,2000-06-15,VIIA3.SA
8,2.1889209747314453,2000-06-19,2.1889209747314453,2000-06-19,VIIA3.SA
9,2.1889209747314453,2000-07-10,2.1889209747314453,2000-07-10,VIIA3.SA
10,2.1760449409484863,2000-08-18,2.1889209747314453,2000-07-31,VIIA3.SA
11,2.1760449409484863,2000-08-21,2.1760449409484863,2000-08-21,VIIA3.SA
12,2.1760449409484863,2000-09-11,2.1760449409484863,2000-09-11,VIIA3.SA
13,2.1760449409484863,2000-10-02,2.317681074142456,2000-10-03,VIIA3.SA
14,2.317681074142456,2000-10-23,2.382061004638672,2000-10-31,VIIA3.SA
15,2.382061004638672,2000-11-13,2.382061004638672,2000-11-13,VIIA3.SA
16,2.382061004638672,2000-12-04,2.382061004638672,2000-12-04,VIIA3.SA
17,2.382061004638672,2000-12-25,2.382061004638672,2000-12-25,VIIA3.SA
18,2.382061004638672,2001-01-15,2.382061004638672,2001-01-15,VIIA3.SA
19,2.382061004638672,2001-02-05,2.382061004638672,2001-02-05,VIIA3.SA
20,2.382061004638672,2001-02-26,2.382061004638672,2001-02-26,VIIA3.SA
21,2.382061004638672,2001-03-19,2.382061004638672,2001-03-19,VIIA3.SA
22,2.382061004638672,2001-04-09,2.382061004638672,2001-04-09,VIIA3.SA
23,2.382061004638672,2001-04-30,2.382061004638672,2001-04-30,VIIA3.SA
24,2.382061004638672,2001-05-21,2.382061004638672,2001-05-21,VIIA3.SA
25,2.382061004638672,2001-06-11,2.382061004638672,2001-06-11,VIIA3.SA
26,2.382061004638672,2001-07-02,2.382061004638672,2001-07-02,VIIA3.SA
27,2.382061004638672,2001-07-23,2.382061004638672,2001-07-23,VIIA3.SA
28,2.382061004638672,2001-08-13,2.382061004638672,2001-08-13,VIIA3.SA
29,2.382061004638672,2001-09-03,2.382061004638672,2001-09-03,VIIA3.SA
30,2.382061004638672,2001-09-24,2.382061004638672,2001-09-24,VIIA3.SA
31,2.382061004638672,2001-10-15,2.382061004638672,2001-10-15,VIIA3.SA
32,2.382061004638672,2001-11-05,2.382061004638672,2001-11-05,VIIA3.SA
33,2.382061004638672,2001-11-26,2.382061004638672,2001-11-26,VIIA3.SA
34,2.382061004638672,2001-12-17,2.382061004638672,2001-12-17,VIIA3.SA
35,2.382061004638672,2002-01-07,2.382061004638672,2002-01-07,VIIA3.SA
36,2.382061004638672,2002-01-28,2.382061004638672,2002-01-28,VIIA3.SA
37,2.382061004638672,2002-02-18,2.382061004638672,2002-02-18,VIIA3.SA
38,2.382061004638672,2002-03-11,2.382061004638672,2002-03-11,VIIA3.SA
39,2.382061004638672,2002-04-01,2.382061004638672,2002-04-01,VIIA3.SA
40,2.382061004638672,2002-04-22,2.382061004638672,2002-04-22,VIIA3.SA
41,2.382061004638672,2002-05-13,2.382061004638672,2002-05-13,VIIA3.SA
42,2.382061004638672,2002-06-03,2.382061004638672,2002-06-03,VIIA3.SA
43,2.382061004638672,2002-06-24,2.382061004638672,2002-06-24,VIIA3.SA
44,2.382061004638672,2002-07-15,2.382061004638672,2002-07-15,VIIA3.SA
45,2.382061004638672,2002-08-05,2.382061004638672,2002-08-05,VIIA3.SA
46,2.382061004638672,2002-08-26,2.382061004638672,2002-08-26,VIIA3.SA
47,2.382061004638672,2002-09-16,2.382061004638672,2002-09-16,VIIA3.SA
48,2.382061004638672,2002-10-07,2.382061004638672,2002-10-07,VIIA3.SA
49,2.382061004638672,2002-10-28,2.382061004638672,2002-10-28,VIIA3.SA
50,2.382061004638672,2002-11-18,2.382061004638672,2002-11-18,VIIA3.SA
51,2.382061004638672,2002-12-09,2.382061004638672,2002-12-09,VIIA3.SA
52,2.382061004638672,2002-12-30,2.382061004638672,2002-12-30,VIIA3.SA
53,2.382061004638672,2003-01-20,2.382061004638672,2003-01-20,VIIA3.SA
54,2.382061004638672,2003-02-10,2.382061004638672,2003-02-10,VIIA3.SA
